propertyid,address,city,state,zipcode,price,bedrooms,bathrooms,squarefeet,geometry
38526954,14820 SW 124TH CT,Miami,FL,33186,110000.0,2.0,1.0,1109.0,POINT(-80.393736 25.629967)
38526957,16339 SW 88TH ST,Miami,FL,33196,578501.0567366581,3.253236331756704,2.4041736648413257,84373.0,POINT(-80.457061 25.684809)
38526969,14816 SW 124TH CT,Miami,FL,33186,253700.0,3.0,2.0,1464.0,POINT(-80.393738 25.630039)
38526975,1139 NW 76TH ST,Miami,FL,33150,165000.0,3.0,2.5,1624.0,POINT(-80.215916 25.844053)
38526979,1147 NW 76TH ST,Miami,FL,33150,578501.0567366581,4.0,2.0,2002.0,POINT(-80.216228 25.844086)
38526980,541 NE 108TH ST,Miami,FL,33161,578501.0567366581,3.0,2.0,1364.0,POINT(-80.186671 25.874973)
38526981,1680 NE 191ST ST APT 412,Miami,FL,33179,171500.0,2.0,2.0,1674.0,POINT(-80.168936 25.949072)
38526978,7305 SW 163RD PL,Miami,FL,33193,583400.0,5.0,6.0,4164.0,POINT(-80.457866 25.697617)
38526985,1680 NE 191ST ST APT 105,Miami,FL,33179,34600.0,1.0,1.5,1036.0,POINT(-80.168936 25.949072)
38527003,1865 BRICKELL AVE,Miami,FL,33129,578501.0567366581,2.0,2.5,1837.0,POINT(-80.196305 25.754149)
38527018,2031 NW SOUTH RIVER DR,Miami,FL,33125,345000.0,3.0,3.0,2941.0,POINT(-80.228853 25.785708)
38527023,10229 NW 9TH STREET CIR # 213-2,Miami,FL,33172,0.0,2.0,2.0,1000.0,POINT(-80.362701 25.778198)
38527035,900 BISCAYNE BLVD APT 307,Miami,FL,33132,144400.0,1.0,2.0,958.0,POINT(-80.190087 25.783418)
38527036,1680 NE 191ST ST APT 108,Miami,FL,33179,124900.0,1.0,1.5,1036.0,POINT(-80.168936 25.949072)
38527039,15371 SW 31ST TER,Miami,FL,33185,504000.0,3.0,2.0,1710.0,POINT(-80.443375 25.738021)
38527047,2775 NE 187TH ST PH 18,Miami,FL,33180,575000.0,3.0,2.0,1412.0,POINT(-80.143705 25.949229)
38527053,900 BISCAYNE BLVD APT 5606,Miami,FL,33132,950000.0,3.0,3.5,2145.0,POINT(-80.190087 25.783418)
38527048,1147 NW 77TH ST,Miami,FL,33150,578501.0567366581,3.0,2.0,1529.0,POINT(-80.216101 25.844836)
38527049,1050 BRICKELL AVE APT 1808,Miami,FL,33131,282000.0,1.0,1.0,731.0,POINT(-80.192195 25.763279)
38527050,7420 SW 98TH CT,Miami,FL,33173,136000.0,3.0,1.0,2519.0,POINT(-80.353266 25.698971)
38527057,1139 NW 77TH ST,Miami,FL,33150,578501.0567366581,2.0,1.0,1435.0,POINT(-80.215952 25.84482)
38527062,1680 NE 191ST ST APT 200,Miami,FL,33179,110000.0,1.0,1.5,1036.0,POINT(-80.168936 25.949072)
38527067,1131 NW 76TH ST,Miami,FL,33150,578501.0567366581,2.0,2.0,2038.0,POINT(-80.215764 25.844099)
38527064,2775 NE 187TH ST APT 419,Miami,FL,33180,215000.0,1.0,1.0,828.0,POINT(-80.143705 25.949229)
38527063,731 NW 19TH AVE,Miami,FL,33125,578501.0567366581,2.0,1.0,1601.0,POINT(-80.226325 25.780486)
38527071,491 NE 109TH ST,Miami,FL,33161,68000.0,2.0,1.0,1449.0,POINT(-80.188069 25.875811)
38527075,1680 NE 191ST ST APT 117,Miami,FL,33179,578501.0567366581,1.0,1.5,1036.0,POINT(-80.168936 25.949072)
38527072,1865 BRICKELL AVE,Miami,FL,33129,2100000.0,2.0,2.5,1837.0,POINT(-80.196305 25.754149)
38527089,1680 NE 191ST ST APT 102,Miami,FL,33179,95000.0,2.0,2.0,1674.0,POINT(-80.168936 25.949072)
38527093,10229 NW 9TH STREET CIR # 212-2,Miami,FL,33172,186000.0,2.0,2.0,1000.0,POINT(-80.362701 25.778198)
38527095,13215 SW 199TH TER,Miami,FL,33177,556420.0,4.0,3.0,3385.0,POINT(-80.405285 25.581603)
38527098,15430 SW 184TH ST,Miami,FL,33187,578501.0567366581,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.442811 25.59544)
38527099,455 NE 109TH ST,Miami,FL,33161,33400.0,3.0,2.0,1741.0,POINT(-80.188758 25.875811)
38527116,1680 NE 191ST ST APT 201,Miami,FL,33179,37000.0,1.0,1.5,1036.0,POINT(-80.168936 25.949072)
38527117,11828 SW 79TH TER,Miami,FL,33183,250000.0,3.0,2.0,2072.0,POINT(-80.383388 25.694004)
38527124,1680 NE 191ST ST APT 111,Miami,FL,33179,165000.0,1.0,1.5,1036.0,POINT(-80.168936 25.949072)
38527121,2521 SW 152ND CT,Miami,FL,33185,181000.0,3.0,2.0,1646.0,POINT(-80.440536 25.743517)
38527147,1075 NW 76TH ST,Miami,FL,33150,70000.0,3.0,2.0,1320.0,POINT(-80.214663 25.844133)
38527151,2021 NW 13TH ST,Miami,FL,33125,199500.0,2.0,1.0,1480.0,POINT(-80.228741 25.785582)
38527162,400 NE 109TH ST,Miami,FL,33161,89000.0,3.0,2.0,1242.0,POINT(-80.189667 25.875373)
38527170,3301 NE 1ST AVE APT H1203,Miami,FL,33137,380000.0,3.253236331756704,1.0,655.0,POINT(-80.192272 25.807785)
38527171,1680 NE 191ST ST APT 411,Miami,FL,33179,39000.0,1.0,1.5,1036.0,POINT(-80.168936 25.949072)
38527180,1865 BRICKELL AVE,Miami,FL,33129,578501.0567366581,2.0,2.5,1837.0,POINT(-80.196305 25.754149)
38527198,851 NE 1ST AVE PH 5012,Miami,FL,33132,3391000.0,3.253236331756704,2.4041736648413257,3312.0,POINT(-80.191819 25.782462)
38527202,1150 NW 77TH ST,Miami,FL,33150,578501.0567366581,3.0,2.0,1403.0,POINT(-80.216069 25.844386)
38527207,1680 NE 191ST ST APT 204,Miami,FL,33179,34000.0,1.0,1.5,1036.0,POINT(-80.168936 25.949072)
38527210,851 NE 1ST AVE # RU-00,Miami,FL,33132,578501.0567366581,3.253236331756704,2.4041736648413257,1344.0,POINT(-80.191819 25.782462)
38527223,10237 NW 9TH STREET CIR APT 102,Miami,FL,33172,285000.0,2.0,2.0,1000.0,POINT(-80.362706 25.77819)
38527229,7410 SW 98TH CT,Miami,FL,33173,267000.0,3.0,1.0,2127.0,POINT(-80.353275 25.699182)
38527235,1043 NW 76TH ST,Miami,FL,33150,100.0,2.0,1.0,1472.0,POINT(-80.214024 25.844153)
38527233,14508 LINCOLN BLVD,Miami,FL,33176,578501.0567366581,3.253236331756704,2.4041736648413257,19095.0,POINT(-80.377258 25.633286)
38527241,14813 SW 124TH PL,Miami,FL,33186,89000.0,2.0,1.0,1109.0,POINT(-80.394018 25.63011)
38527239,3155 SW 153RD PATH,Miami,FL,33185,230000.0,3.0,2.0,1515.0,POINT(-80.443663 25.737437)
38527245,411 NW 59TH AVE,Miami,FL,33126,14700.0,4.0,2.0,2416.0,POINT(-80.291602 25.77553)
38527250,1033 NW 76TH ST,Miami,FL,33150,135000.0,3.0,1.0,1837.0,POINT(-80.213865 25.844158)
38527252,1063 NW 76TH ST,Miami,FL,33150,578501.0567366581,2.0,1.0,1235.0,POINT(-80.214262 25.844146)
38527254,1901 BRICKELL AVE # B108,Miami,FL,33129,12000.0,3.253236331756704,2.4041736648413257,222.0,POINT(-80.196305 25.754149)
38527261,900 BISCAYNE BLVD APT 4806,Miami,FL,33132,877000.0,3.0,3.5,2145.0,POINT(-80.190087 25.783418)
38527260,1515 SW 78TH CT,Miami,FL,33144,578501.0567366581,3.0,2.0,2001.0,POINT(-80.32188 25.755963)
38527271,15430 SW 82ND LN APT 614,Miami,FL,33193,117000.0,2.0,2.0,968.0,POINT(-80.443091 25.69008)
38527279,851 NE 1ST AVE PH 5412,Miami,FL,33132,578501.0567366581,3.253236331756704,2.4041736648413257,3122.0,POINT(-80.191819 25.782462)
38527280,9721 SW 146TH CT,Miami,FL,33186,140000.0,3.0,2.0,1095.0,POINT(-80.431213 25.67626)
38527283,100 NW 199TH ST,Miami,FL,33169,72500.0,3.0,2.0,1563.0,POINT(-80.203471 25.956954)
38527288,473 NE 109TH ST,Miami,FL,33161,578501.0567366581,2.0,1.0,1526.0,POINT(-80.188399 25.875823)
38527299,15273 SW 24TH ST,Miami,FL,33185,415000.0,3.0,2.5,1687.0,POINT(-80.441961 25.744361)
38527308,1060 NW 77TH ST,Miami,FL,33150,160000.0,2.0,2.0,1428.0,POINT(-80.214351 25.844444)
38527307,2950 NW 30TH ST,Miami,FL,33142,130000.0,5.0,3.0,2202.0,POINT(-80.243186 25.803181)
38527312,1090 NW 77TH ST,Miami,FL,33150,510000.0,3.0,2.0,2174.0,POINT(-80.214915 25.844449)
38527315,1680 NE 191ST ST APT 205,Miami,FL,33179,142500.0,1.0,1.5,1036.0,POINT(-80.168936 25.949072)
38527320,10237 NW 9TH STREET CIR # 112-4,Miami,FL,33172,113000.0,2.0,2.0,1000.0,POINT(-80.362706 25.77819)
38527326,410 NE 109TH ST,Miami,FL,33161,84000.0,3.0,2.0,1929.0,POINT(-80.189445 25.875383)
38527329,420 NE 109TH ST,Miami,FL,33161,570000.0,3.0,2.0,1432.0,POINT(-80.189232 25.87539)
38527328,9761 SW 152ND ST,Miami,FL,33157,578501.0567366581,166.0,112.0,187775.0,POINT(-80.350758 25.628959)
38527334,15430 SW 82ND LN APT 613,Miami,FL,33193,180000.0,2.0,2.0,968.0,POINT(-80.443091 25.69008)
38527332,851 NE 1ST AVE # RU-01,Miami,FL,33132,578501.0567366581,3.253236331756704,2.4041736648413257,64480.0,POINT(-80.191819 25.782462)
38527344,1680 NE 191ST ST APT 208,Miami,FL,33179,30000.0,1.0,1.5,1036.0,POINT(-80.168936 25.949072)
38527341,15441 SW 81ST CIRCLE LN APT 411,Miami,FL,33193,0.0,3.0,2.0,1096.0,POINT(-80.443362 25.69126)
38527347,690 SW 1ST CT APT 1830,Miami,FL,33130,255000.0,3.253236331756704,1.0,638.0,POINT(-80.196227 25.7679)
38527358,1110 NW 77TH ST,Miami,FL,33150,37500.0,4.0,2.0,1536.0,POINT(-80.21548 25.844442)
38527365,1680 NE 191ST ST APT 107,Miami,FL,33179,67000.0,1.0,1.5,1036.0,POINT(-80.168936 25.949072)
38527367,933 NW 134TH PL,Miami,FL,33182,125000.0,3.0,2.0,1747.0,POINT(-80.413001 25.778411)
38527390,335 S BISCAYNE BLVD APT 3803,Miami,FL,33131,335000.0,1.0,1.0,868.0,POINT(-80.185408 25.771612)
38527387,690 SW 1ST CT APT 1930,Miami,FL,33130,212000.0,3.253236331756704,1.0,638.0,POINT(-80.196227 25.7679)
38527383,887 NW 134TH PL,Miami,FL,33182,122500.0,3.0,2.0,1747.0,POINT(-80.413033 25.777664)
38527397,335 S BISCAYNE BLVD APT 2903,Miami,FL,33131,330000.0,1.0,1.0,868.0,POINT(-80.185408 25.771612)
38527396,15226 SW 23RD ST,Miami,FL,33185,578501.0567366581,3.0,2.0,2571.0,POINT(-80.440862 25.745201)
38527391,1050 BRICKELL AVE APT 2108,Miami,FL,33131,310500.0,1.0,1.0,731.0,POINT(-80.192195 25.763279)
38527395,851 NE 1ST AVE # BU-401,Miami,FL,33132,578501.0567366581,3.253236331756704,2.4041736648413257,2298.0,POINT(-80.191819 25.782462)
38527404,14805 SW 124TH PL,Miami,FL,33186,100000.0,3.0,2.0,1464.0,POINT(-80.394025 25.630268)
38527398,900 BISCAYNE BLVD APT 4106,Miami,FL,33132,1200000.0,3.0,3.5,2145.0,POINT(-80.190087 25.783418)
38527401,8100 SW 95TH CT,Miami,FL,33173,628000.0,3.0,2.0,1979.0,POINT(-80.348583 25.693864)
38527399,15279 SW 24TH ST,Miami,FL,33185,170000.0,3.0,2.5,1959.0,POINT(-80.442074 25.744356)
38527411,15207 SW 24TH ST,Miami,FL,33185,172000.0,4.0,3.0,2110.0,POINT(-80.440636 25.744404)
38527417,1680 NE 191ST ST APT 209,Miami,FL,33179,124900.0,2.0,2.0,1315.0,POINT(-80.168936 25.949072)
38527414,1050 BRICKELL AVE APT 2208,Miami,FL,33131,320000.0,1.0,1.0,731.0,POINT(-80.192195 25.763279)
38527416,851 NE 1ST AVE PH 5212,Miami,FL,33132,3859500.0,3.253236331756704,2.4041736648413257,3312.0,POINT(-80.191819 25.782462)
38527419,14812 SW 124TH CT,Miami,FL,33186,578501.0567366581,1.0,1.0,891.0,POINT(-80.393741 25.630115)
38527422,200 NW 58TH CT,Miami,FL,33126,250000.0,3.0,2.0,1641.0,POINT(-80.291137 25.772672)
38527424,1415 SW 78TH CT,Miami,FL,33144,115000.0,3.0,2.0,1740.0,POINT(-80.321871 25.756792)
38527430,1901 BRICKELL AVE # B101,Miami,FL,33129,578501.0567366581,3.253236331756704,2.4041736648413257,448.0,POINT(-80.196305 25.754149)
38527432,7400 SW 98TH CT,Miami,FL,33173,360000.0,4.0,2.0,2362.0,POINT(-80.353266 25.699451)
38527434,9725 SW 146TH CT,Miami,FL,33186,320000.0,3.0,2.0,1095.0,POINT(-80.431208 25.676157)
38527437,1865 BRICKELL AVE,Miami,FL,33129,890000.0,3.0,3.0,2721.0,POINT(-80.196305 25.754149)
38527446,239 NW 59TH AVE,Miami,FL,33126,578501.0567366581,3.0,2.0,1890.0,POINT(-80.291523 25.773444)
38527445,2407 SW 153RD PL,Miami,FL,33185,258000.0,4.0,3.0,2110.0,POINT(-80.442891 25.743941)
38527452,15430 SW 82ND LN APT 617,Miami,FL,33193,65000.0,3.0,2.0,1170.0,POINT(-80.443091 25.69008)
38527450,3115 NW 30TH AVE,Miami,FL,33142,578501.0567366581,2.0,1.0,1084.0,POINT(-80.243963 25.804636)
38527459,2775 NE 187TH ST APT 219,Miami,FL,33180,173000.0,1.0,1.0,828.0,POINT(-80.143705 25.949229)
38527456,15430 SW 82ND LN APT 623,Miami,FL,33193,50000.0,2.0,2.0,968.0,POINT(-80.443091 25.69008)
38527467,15225 SW 24TH ST,Miami,FL,33185,385000.0,3.0,2.5,1687.0,POINT(-80.440965 25.744392)
38527473,15255 SW 24TH ST,Miami,FL,33185,156000.0,3.0,2.0,1646.0,POINT(-80.441572 25.744373)
38527474,7825 SW 98TH CT,Miami,FL,33173,203000.0,3.0,1.0,1432.0,POINT(-80.352992 25.695899)
38527477,1680 NE 191ST ST APT 113,Miami,FL,33179,110000.0,1.0,1.0,909.0,POINT(-80.168936 25.949072)
38527480,1050 BRICKELL AVE APT 2308,Miami,FL,33131,350000.0,1.0,1.0,731.0,POINT(-80.192195 25.763279)
38527482,851 NE 1ST AVE PH 4812,Miami,FL,33132,3360000.0,3.253236331756704,2.4041736648413257,3312.0,POINT(-80.191819 25.782462)
38527490,9770 SW 77TH TER,Miami,FL,33173,342500.0,3.0,1.0,1768.0,POINT(-80.351841 25.696518)
38527487,2651 SW 153RD PATH,Miami,FL,33185,240000.0,4.0,3.0,2469.0,POINT(-80.443624 25.741656)
38527485,9713 SW 146TH CT,Miami,FL,33186,578501.0567366581,2.0,2.0,1167.0,POINT(-80.431216 25.676457)
38527497,1680 NE 191ST ST APT 118,Miami,FL,33179,91000.0,1.0,1.5,1036.0,POINT(-80.168936 25.949072)
38527512,1680 NE 191ST ST APT 210,Miami,FL,33179,98500.0,1.0,1.5,1036.0,POINT(-80.168936 25.949072)
38527509,7815 SW 98TH CT,Miami,FL,33173,137000.0,4.0,3.0,2176.0,POINT(-80.352884 25.696137)
38527514,10816 SW 217TH ST,Miami,FL,33170,365000.0,3.0,2.0,1924.0,POINT(-80.366539 25.565274)
38527519,3149 SW 153RD PATH,Miami,FL,33185,53200.0,2.0,2.0,1150.0,POINT(-80.443665 25.737501)
38527526,233 NW 59TH AVE,Miami,FL,33126,91400.0,2.0,2.0,3039.0,POINT(-80.291509 25.773113)
38527521,9630 SW 78TH ST,Miami,FL,33173,215000.0,3.0,2.0,1759.0,POINT(-80.349726 25.696138)
38527525,15440 SW 82ND LN APT 502,Miami,FL,33193,16000.0,3.0,2.5,1850.0,POINT(-80.443091 25.69008)
38527523,13284 NW 9TH LN,Miami,FL,33182,208000.0,3.0,2.5,2728.0,POINT(-80.411061 25.778672)
38527533,7820 SW 98TH AVE,Miami,FL,33173,490000.0,3.0,2.0,1966.0,POINT(-80.352888 25.695495)
38527532,713 NW 128TH PL,Miami,FL,33182,137900.0,3.0,2.0,1724.0,POINT(-80.404266 25.77567)
38527539,900 BISCAYNE BLVD APT 5006,Miami,FL,33132,825000.0,3.0,3.5,2145.0,POINT(-80.190087 25.783418)
38527546,335 S BISCAYNE BLVD APT 3403,Miami,FL,33131,410000.0,1.0,1.0,868.0,POINT(-80.185408 25.771612)
38527544,7600 NW 10TH AVE,Miami,FL,33150,32900.0,3.0,1.0,1520.0,POINT(-80.213343 25.844175)
38527545,2960 NW 30TH ST,Miami,FL,33142,100.0,2.0,2.0,1022.0,POINT(-80.243307 25.803219)
38527550,851 NE 1ST AVE UNIT 4512,Miami,FL,33132,1600000.0,3.0,4.0,2165.0,POINT(-80.191819 25.782462)
38527555,335 S BISCAYNE BLVD APT 3703,Miami,FL,33131,420000.0,1.0,1.0,868.0,POINT(-80.185408 25.771612)
38527559,2900 NW 30TH ST,Miami,FL,33142,210000.0,2.0,2.0,2030.0,POINT(-80.24226 25.803244)
38527566,5890 NW 7TH ST,Miami,FL,33126,578501.0567366581,2.0,1.0,1094.0,POINT(-80.291767 25.777663)
38527563,1865 BRICKELL AVE,Miami,FL,33129,1100.0,2.0,2.5,1837.0,POINT(-80.196305 25.754149)
38527568,863 NW 134TH PL,Miami,FL,33182,222000.0,3.0,2.0,1747.0,POINT(-80.413057 25.77722)
38527571,900 BISCAYNE BLVD APT 4506,Miami,FL,33132,1012400.0,3.0,3.5,2145.0,POINT(-80.190087 25.783418)
38527572,15430 SW 82ND LN APT 627,Miami,FL,33193,58900.0,3.0,2.0,1170.0,POINT(-80.443091 25.69008)
38527575,2631 SW 153RD PATH,Miami,FL,33185,470000.0,4.0,3.0,4026.0,POINT(-80.443637 25.741932)
38527578,3940 UTOPIA CT,Miami,FL,33133,1265000.0,2.0,2.0,2146.0,POINT(-80.255465 25.717169)
38527581,200 BISCAYNE BOULEVARD WAY APT 4908,Miami,FL,33131,780000.0,2.0,2.5,1500.0,POINT(-80.189544 25.770527)
38527579,1052 NW 77TH ST,Miami,FL,33150,578501.0567366581,3.0,1.0,1492.0,POINT(-80.21419 25.844449)
38527583,15430 SW 82ND LN APT 612,Miami,FL,33193,199900.0,3.0,2.0,1170.0,POINT(-80.443091 25.69008)
38527594,335 S BISCAYNE BLVD APT 4003,Miami,FL,33131,578501.0567366581,1.0,1.0,868.0,POINT(-80.185408 25.771612)
38527593,310 NW 58TH CT,Miami,FL,33126,117500.0,2.0,1.0,1691.0,POINT(-80.291207 25.774641)
38527602,14821 SW 124TH PL,Miami,FL,33186,215000.0,1.0,1.0,891.0,POINT(-80.394012 25.629961)
38527600,330 NW 58TH CT,Miami,FL,33126,578501.0567366581,3.0,2.0,1890.0,POINT(-80.291216 25.774885)
38527611,900 BISCAYNE BLVD APT 5106,Miami,FL,33132,2100000.0,3.0,3.5,2145.0,POINT(-80.190087 25.783418)
38527608,851 NE 1ST AVE UNIT 4312,Miami,FL,33132,1525000.0,3.0,4.0,2165.0,POINT(-80.191819 25.782462)
38527618,380 NW 58TH CT,Miami,FL,33126,578501.0567366581,3.0,2.0,2174.0,POINT(-80.291231 25.775321)
38527621,430 NE 109TH ST,Miami,FL,33161,85000.0,3.0,2.0,1914.0,POINT(-80.189021 25.875397)
38527619,15430 SW 82ND LN APT 615,Miami,FL,33193,578501.0567366581,2.0,2.0,968.0,POINT(-80.443091 25.69008)
38527624,1325 SW 78TH CT,Miami,FL,33144,322000.0,3.0,2.0,1874.0,POINT(-80.321878 25.757401)
38527628,1301 SW 78TH CT,Miami,FL,33144,117000.0,3.0,2.0,1638.0,POINT(-80.321892 25.757833)
38527637,15430 SW 82ND LN APT 611,Miami,FL,33193,118000.0,3.0,2.0,1277.0,POINT(-80.443091 25.69008)
38527639,10955 SW 214TH ST,Miami,FL,33189,578501.0567366581,234.0,210.0,155390.0,POINT(-80.369387 25.56831)
38527640,11261 SW 157TH CT,Miami,FL,33196,140000.0,4.0,3.0,2388.0,POINT(-80.45053 25.663913)
38527642,900 BISCAYNE BLVD APT 4306,Miami,FL,33132,960000.0,3.0,3.5,2145.0,POINT(-80.190087 25.783418)
38527654,900 BISCAYNE BLVD APT 3106,Miami,FL,33132,1100000.0,3.0,3.5,2145.0,POINT(-80.190087 25.783418)
38527651,2924 NW 30TH ST,Miami,FL,33142,578501.0567366581,5.0,3.0,2890.0,POINT(-80.242734 25.803188)
38527661,900 BISCAYNE BLVD APT 3006,Miami,FL,33132,1250000.0,3.0,3.5,2145.0,POINT(-80.190087 25.783418)
38527666,11955 SW 142ND TER,Miami,FL,33186,175000.0,3.253236331756704,2.0,34625.0,POINT(-80.388357 25.636298)
38527662,15218 SW 23RD ST,Miami,FL,33185,94000.0,3.0,3.0,3096.0,POINT(-80.440713 25.745222)
38527668,9810 SW 77TH TER,Miami,FL,33173,340000.0,3.0,2.0,2218.0,POINT(-80.352321 25.696551)
38527674,200 BISCAYNE BOULEVARD WAY APT 3108,Miami,FL,33131,1150000.0,2.0,2.5,1500.0,POINT(-80.189544 25.770527)
38527670,15440 SW 81ST CIRCLE LN APT 52,Miami,FL,33193,66000.0,2.0,2.0,1000.0,POINT(-80.443362 25.69126)
38527681,3101 N COUNTRY CLUB DR APT 712,Miami,FL,33180,265000.0,2.0,2.0,994.0,POINT(-80.137581 25.967032)
38527687,400 NW 58TH CT,Miami,FL,33126,578501.0567366581,2.0,1.0,2095.0,POINT(-80.291235 25.775431)
38527695,2775 NE 187TH ST APT 619,Miami,FL,33180,213900.0,1.0,1.0,828.0,POINT(-80.143705 25.949229)
38527694,895 NW 134TH PL,Miami,FL,33182,126900.0,3.0,2.0,1747.0,POINT(-80.413028 25.777803)
38527702,150 NW 199TH ST,Miami,FL,33169,278900.0,3.0,2.0,1288.0,POINT(-80.204367 25.956861)
38527699,15430 SW 82ND LN APT 626,Miami,FL,33193,165000.0,3.0,2.0,1277.0,POINT(-80.443091 25.69008)
38527707,410 NW 58TH CT,Miami,FL,33126,578501.0567366581,3.0,2.0,2190.0,POINT(-80.291239 25.775542)
38527717,350 NW 58TH CT,Miami,FL,33126,420000.0,2.0,1.0,827.0,POINT(-80.29122 25.774993)
38527718,370 NW 58TH CT,Miami,FL,33126,578501.0567366581,3.0,2.0,1691.0,POINT(-80.291227 25.775213)
38527725,9775 SW 78TH ST,Miami,FL,33173,578501.0567366581,3.0,1.5,2004.0,POINT(-80.351876 25.696248)
38527722,2903 NW 28TH ST,Miami,FL,33142,220000.0,5.0,3.0,2412.0,POINT(-80.242207 25.801916)
38527731,9600 SW 78TH ST,Miami,FL,33173,168000.0,3.0,2.0,1565.0,POINT(-80.349024 25.696182)
38527729,855 NW 134TH PL,Miami,FL,33182,122400.0,3.0,2.0,1747.0,POINT(-80.413062 25.777083)
38527739,900 BISCAYNE BLVD APT 3606,Miami,FL,33132,850000.0,3.0,3.0,2145.0,POINT(-80.190087 25.783418)
38527735,900 BISCAYNE BLVD APT 3706,Miami,FL,33132,1350000.0,3.0,3.5,2145.0,POINT(-80.190087 25.783418)
38527734,2641 SW 153RD PATH,Miami,FL,33185,480000.0,4.0,3.0,3799.0,POINT(-80.443639 25.74179)
38527748,900 BISCAYNE BLVD APT 2906,Miami,FL,33132,1550000.0,3.0,3.5,2145.0,POINT(-80.190087 25.783418)
38527742,941 NW 134TH PL,Miami,FL,33182,129000.0,3.0,2.0,1747.0,POINT(-80.412996 25.778558)
38527754,10821 NE 5TH AVE,Miami,FL,33161,578501.0567366581,2.0,1.0,1231.0,POINT(-80.187604 25.875236)
38527751,875 NE 76TH ST,Miami,FL,33138,3300000.0,5.0,4.5,5483.0,POINT(-80.178423 25.844694)
38527763,9514 SW 79TH TER,Miami,FL,33173,512000.0,3.0,2.0,1228.0,POINT(-80.348069 25.694852)
38527768,839 NW 134TH PL,Miami,FL,33182,137900.0,3.0,2.0,2144.0,POINT(-80.413077 25.776788)
38527764,2912 NW 30TH ST,Miami,FL,33142,275000.0,3.0,2.0,2163.0,POINT(-80.242589 25.803192)
38527770,15430 SW 82ND LN APT 616,Miami,FL,33193,39900.0,3.0,2.0,1277.0,POINT(-80.443091 25.69008)
38527776,2921 NW 28TH ST,Miami,FL,33142,125000.0,3.0,1.0,1317.0,POINT(-80.242529 25.801904)
38527779,15313 SW 24TH ST,Miami,FL,33185,337000.0,3.0,2.5,1687.0,POINT(-80.442805 25.744334)
38527780,895 NE 76TH ST,Miami,FL,33138,578501.0567366581,5.0,4.5,5483.0,POINT(-80.178739 25.844889)
38527789,300 NW 58TH CT,Miami,FL,33126,360000.0,4.0,1.5,1924.0,POINT(-80.291153 25.77448)
38527799,1435 SW 78TH CT,Miami,FL,33144,578501.0567366581,4.0,3.0,2024.0,POINT(-80.321867 25.756403)
38527812,3617 WILLIAM AVE,Miami,FL,33133,0.0,2.0,1.0,1255.0,POINT(-80.251396 25.726479)
38527809,900 BISCAYNE BLVD APT 4206,Miami,FL,33132,12500.0,3.0,3.5,2145.0,POINT(-80.190087 25.783418)
38527814,1425 SW 78TH CT,Miami,FL,33144,155000.0,3.0,2.0,1968.0,POINT(-80.321868 25.756583)
38527813,8500 SW 99TH CT,Miami,FL,33173,245000.0,3.0,2.0,2438.0,POINT(-80.355155 25.690018)
38527821,1019 NW 76TH ST,Miami,FL,33150,189000.0,3.0,1.0,1274.0,POINT(-80.213589 25.844167)
38527824,641 NW 59TH AVE,Miami,FL,33126,240000.0,3.0,2.0,2534.0,POINT(-80.291675 25.777507)
38527825,9800 SW 77TH TER,Miami,FL,33173,320000.0,4.0,2.0,1914.0,POINT(-80.352091 25.696534)
38527833,705 NW 128TH PL,Miami,FL,33182,134400.0,3.0,2.0,1784.0,POINT(-80.404296 25.775107)
38527830,3301 NE 1ST AVE APT H1403,Miami,FL,33137,265000.0,3.253236331756704,1.0,655.0,POINT(-80.192272 25.807785)
38527840,1015 NW 76TH ST,Miami,FL,33150,78000.0,2.0,1.0,1415.0,POINT(-80.213455 25.844171)
38527844,15430 SW 82ND LN APT 633,Miami,FL,33193,190000.0,2.0,2.0,968.0,POINT(-80.443091 25.69008)
38527847,13135 SW 199TH TER,Miami,FL,33177,495000.0,4.0,3.5,2740.0,POINT(-80.40501 25.581617)
38527849,1680 NE 191ST ST APT 115,Miami,FL,33179,30000.0,1.0,1.0,909.0,POINT(-80.168936 25.949072)
38527855,1076 NW 77TH ST,Miami,FL,33150,578501.0567366581,2.0,1.0,1465.0,POINT(-80.214673 25.844434)
38527860,7325 SW 163RD PL,Miami,FL,33193,573600.0,5.0,6.0,4164.0,POINT(-80.457859 25.697439)
38527858,7801 SW 98TH CT,Miami,FL,33173,120000.0,4.0,2.0,2258.0,POINT(-80.352809 25.696361)
38527866,15213 SW 24TH ST,Miami,FL,33185,267000.0,3.0,2.5,1959.0,POINT(-80.440746 25.744399)
38527868,1721 SW 84TH CT,Miami,FL,33155,578501.0567366581,3.0,2.0,2376.0,POINT(-80.332239 25.753471)
38527877,9520 SW 78TH ST,Miami,FL,33173,578501.0567366581,4.0,2.0,1807.0,POINT(-80.348544 25.696191)
38527875,927 NW 134TH PL,Miami,FL,33182,170000.0,3.0,2.0,1747.0,POINT(-80.413006 25.778257)
38527874,1111 SUNSET RD,Miami,FL,33143,950000.0,4.0,4.0,3475.0,POINT(-80.273766 25.705192)
38527880,3101 N COUNTRY CLUB DR APT 801,Miami,FL,33180,240000.0,2.0,2.0,994.0,POINT(-80.137581 25.967032)
